country,country_code,continent,region,year,sex,age,mx,qx,px,lx,dx,source
Canada,124,America,Northern America,2023,both,7,8.12e-5,8.11967034138414e-5,0.9999188032965861,99498.74981928522,8.078970479124507,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,8,5.048e-5,5.047872591695785e-5,0.9999495212740831,99490.67084880608,5.02216230507115,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,9,9.213e-5,9.21257562270394e-5,0.9999078742437729,99485.64868650102,9.165190618981475,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,10,5.906e-5,5.9058256009700035e-5,0.9999409417439903,99476.48349588204,5.874907629244502,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,11,9.02e-5,9.019593216345943e-5,0.9999098040678366,99470.6085882528,8.971844264484075,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,12,7.27e-5,7.269735745105665e-5,0.9999273026425489,99461.63674398832,7.230598159044869,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,13,9.445e-5,9.44455398093825e-5,0.9999055544601906,99454.40614582927,9.393025074864415,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,14,1.3553e-4,1.3552081643187448e-4,0.9998644791835681,99445.0131207544,13.476869368203106,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,15,2.3056e-4,2.3053342410686895e-4,0.9997694665758932,99431.5362513862,22.92229251623833,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,16,2.0975e-4,2.097280047754992e-4,0.9997902719952245,99408.61395886996,20.848770263091637,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,17,3.4451e-4,3.4445066665041613e-4,0.9996555493333495,99387.76518860686,34.234181976110655,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,18,3.6515e-4,3.650833449083034e-4,0.9996349166550917,99353.53100663076,36.272319428351594,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,19,4.1752e-4,4.174328567168318e-4,0.9995825671432832,99317.25868720241,41.45828701508348,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,20,4.1133e-4,4.1124542121044675e-4,0.9995887545787896,99275.80040018733,40.82671835157928,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,21,4.5181e-4,4.517079569139934e-4,0.999548292043086,99234.97368183576,44.82522721623594,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,22,4.9322e-4,4.930983970043148e-4,0.9995069016029957,99190.14845461951,48.910503201592896,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,23,5.5343e-4,5.532768999826213e-4,0.9994467231000174,99141.23795141792,54.85255679419991,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,24,6.4476e-4,6.445522092587791e-4,0.9993554477907413,99086.38539462374,63.86634861357155,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,25,6.1123e-4,6.110432560153129e-4,0.9993889567439846,99022.51904601016,60.507042456712384,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,26,6.2461e-4,6.244149920758997e-4,0.9993755850079241,98962.01200355345,61.79336394101392,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,27,6.9069e-4,6.904515560073906e-4,0.9993095484439926,98900.21863961243,68.28580984919154,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,28,6.4258e-4,6.423736117822705e-4,0.9993576263882177,98831.93282976323,63.487025651277754,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,29,6.9745e-4,6.972068665354673e-4,0.9993027931334645,98768.44580411195,68.86203861166302,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,30,0.00073307000000000005,7.328014026378842e-4,0.9992671985973621,98699.58376550028,72.32719342313395,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,31,7.4994e-4,7.496589004021163e-4,0.9992503410995979,98627.25657207715,73.93680071150075,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,32,7.6902e-4,7.687244177741218e-4,0.9992312755822259,98553.31977136566,75.7603433609499,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,33,8.1753e-4,8.171959588938628e-4,0.9991828040411062,98477.55942800471,80.47546360629566,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,34,8.5225e-4,8.518869896565327e-4,0.9991481130103435,98397.083964398407,83.82319564941244,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,35,9.1324e-4,9.128231866764997e-4,0.9990871768133235,98313.260768749,89.74262398748715,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,36,9.8391e-4,9.83426198564485e-4,0.9990165738014355,98223.51814476152,96.59558105873255,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,37,9.2197e-4,9.215451814945088e-4,0.9990784548185055,98126.92256370277,90.42839266346509,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,38,9.8858e-4,9.880915962049118e-4,0.9990119084037951,98036.49417103932,96.86903601179577,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,39,0.00106542,0.0010648527422956516,0.9989351472577044,97939.62513502751,104.29127840444218,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,40,0.00115849,0.0011578193389370176,0.998842180661063,97835.33385662308,113.27564157055775,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,41,0.00114956,0.001148899635467526,0.9988511003645325,97722.05821505252,112.27283706041018,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,42,0.00128232,0.0012814983545150192,0.998718501645485,97609.78537799211,125.08677934646107,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,43,0.00128049,0.0012796706972344491,0.9987203293027656,97484.69859864566,124.74831222541901,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,44,0.00135232,0.0013514062331613855,0.9986485937668386,97359.95028642024,131.57284367735093,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,45,0.00143115,0.0014301266371316344,0.9985698733628684,97228.37744274289,139.04889246595513,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,46,0.00166899,0.0016675983974752987,0.9983324016025247,97089.32855027693,161.9060087023946,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,47,0.0017599,0.0017583527375086292,0.9982416472624913,96927.42254157453,170.4325987656332,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,48,0.0020037,0.0020016946022627232,0.9979983053977373,96756.9899428089,193.67794449970916,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,49,0.00215927,0.0021569412906896263,0.9978430587093103,96563.31199830919,208.2813948148981,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,50,0.0022817,0.0022790998888917577,0.9977209001111083,96355.03060349429,219.60273954258574,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,51,0.00270213,0.0026984841724815066,0.9973015158275185,96135.4278639517,259.41993050561126,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,52,0.00276024,0.0027564357878404853,0.9972435642121595,95876.00793344609,264.27605946302907,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,53,0.00307493,0.003070209660104927,0.996929790339895,95611.73187398307,293.54806281886493,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,54,0.00339773,0.0033919675051244064,0.9966080324948756,95318.1838111642,323.3161821349442,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,55,0.00375186,0.0037448349517689283,0.9962551650482311,94994.86762902925,355.74010053585147,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,56,0.00409517,0.004086801925679009,0.995913198074321,94639.1275284934,386.77136862802814,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,57,0.00464784,0.0046370638346134654,0.9953629361653865,94252.35615986538,437.05419207601943,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,58,0.00503968,0.005027012732236801,0.9949729872677632,93815.30196778935,471.61071747071725,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,59,0.00566686,0.0056508487157234085,0.9943491512842766,93343.69125031863,527.4710778227454,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,60,0.00611258,0.006093955105949239,0.9939060448940508,92816.22017249587,565.61787883509,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,61,0.00653217,0.006510904831393758,0.9934890951686063,92250.6022936608,600.6348921727803,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,62,0.00728886,0.007262392718106352,0.9927376072818936,91649.96740148801,665.5980558712511,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,63,0.0076456,0.007616483706088365,0.9923835162939116,90984.36934561677,692.9809666296159,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,64,0.00800181,0.007969923094840238,0.9920300769051598,90291.38837898715,719.6154215068792,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,65,0.00889821,0.008858796285153741,0.9911412037148463,89571.77295748027,793.4980895303605,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,66,0.00939238,0.00934847777217111,0.9906515222278289,88778.27486794992,829.9417292547269,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,67,0.009965,0.009915595545196061,0.990084404454804,87948.33313869519,872.0601002774652,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,68,0.01071872,0.010661580750588526,0.9893384192494115,87076.27303841773,928.3707164593851,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,69,0.01229209,0.012217003745216731,0.9877829962547833,86147.90232195833,1052.46924530993,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,70,0.0133292,0.013240954335734067,0.986759045664266,85095.4330766484,1126.7447435474157,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,71,0.01485198,0.014742502325158398,0.9852574976748416,83968.68833310099,1237.9085829912422,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,72,0.01656935,0.016433206227199675,0.9835667937728003,82730.77975010975,1359.5319649705882,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,73,0.01770133,0.017546035914046805,0.9824539640859532,81371.24778513917,1427.7428360088534,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,74,0.01949822,0.01930996502685702,0.980690034973143,79943.50494913032,1543.7062846920776,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,75,0.02114342,0.020922236186484974,0.9790777638135151,78399.79866443823,1640.299104630246,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,76,0.02370698,0.023429261483300313,0.9765707385166997,76759.499559808,1798.418386514017,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,77,0.02630002,0.025958663317784503,0.9740413366822155,74961.08117329399,1945.8894681146533,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,78,0.02922017,0.028799408198273528,0.9712005918017265,73015.19170517933,2102.7943105926547,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,79,0.0334554,0.03290497544229395,0.967095024557706,70912.39739458667,2333.370694823064,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,80,0.0370837,0.03640861688697425,0.9635913831130257,68579.0266997636,2496.8675095932713,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,81,0.04107125,0.040244797921679606,0.9597552020783204,66082.15919017034,2659.463142836668,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,82,0.04708642,0.046003353390425016,0.953996646609575,63422.69604733367,2917.6566992390026,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,83,0.05256572,0.05121952441064835,0.9487804755893516,60505.03934809466,3099.0393398569736,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,84,0.05913149,0.05743342791576657,0.9425665720842334,57406.00000823769,3297.0233634056144,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,85,0.06666371,0.06451336003766187,0.9354866399623382,54108.97664483207,3490.7518915574888,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,86,0.07623047,0.07343160704119711,0.9265683929588029,50618.22475327459,3716.9775892054563,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,87,0.0852776,0.08179016549163526,0.9182098345083647,46901.24716406913,3836.060767313303,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,88,0.10071469,0.09588611959485083,0.9041138804051492,43065.18639675583,4129.353613213872,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,89,0.11038897,0.1046148094680385,0.8953851905319615,38935.832783541955,4073.2647281296486,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,90,0.1284268,0.12067767611270445,0.8793223238872956,34862.56805541231,4207.133696248164,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,91,0.14507625,0.13526442241855038,0.8647355775814496,30655.43435916415,4146.5896225821225,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,92,0.16342156,0.15107694498523902,0.848923055014761,26508.84473658202,4004.875277890845,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,93,0.18416826,0.16863926042034877,0.8313607395796512,22503.969458691176,3795.052766035796,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,94,0.20513634,0.18605320340419404,0.8139467965958059,18708.916692655377,3480.853882890732,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,95,0.22939742,0.20579320487416727,0.7942067951258327,15228.062809764644,3133.8318496465827,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,96,0.2555439,0.2265918211567507,0.7734081788432493,12094.230960118062,2740.453818743509,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,97,0.28356351,0.24835176140995527,0.7516482385900447,9353.777141374552,2323.027028896546,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,98,0.31355082,0.27105591741442703,0.728944082585573,7030.750112478006,1905.726421849312,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,99,0.34548122,0.2945930387794791,0.7054069612205209,5125.023690628694,1509.796302839128,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,both,100,0.43352889,1,0,3615.2273877895664,3615.2273877895664,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,0,0.00376692,0.0037598384945889815,0.9962401615054111,100000,375.98384945889813,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,1,2.3408e-4,2.3405260648293728e-4,0.9997659473935171,99624.01615054111,23.317260648332386,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,2,1.2835e-4,1.2834176366731664e-4,0.9998716582363327,99600.69888989278,12.782929358026186,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,3,8.006e-5,8.005679532648308e-5,0.9999199432046735,99587.91596053475,7.972689405043528,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,4,1.2649e-4,1.2648200064586915e-4,0.9998735179993541,99579.94327112971,12.595070449134642,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,5,9.575e-5,9.574541618819999e-5,0.9999042545838118,99567.34820068057,9.533117192229588,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,6,5.405e-5,5.404853933822438e-5,0.9999459514606618,99557.81508348834,5.380954484967588,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,7,8.844e-5,8.843608935612868e-5,0.9999115639106438,99552.43412900338,8.804027960252657,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,8,3.529e-5,3.528937731893721e-5,0.9999647106226811,99543.63010104312,3.5128327223324263,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,9,7.229e-5,7.228738717239066e-5,0.9999277126128276,99540.1172683208,7.195494996160275,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,10,4.446e-5,4.445901167617044e-5,0.9999555409883238,99532.92177332463,4.425135331283599,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,11,8.046e-5,8.045676322441549e-5,0.9999195432367756,99528.49663799336,8.007740688085065,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,12,7.231e-5,7.230738572646906e-5,0.9999276926142735,99520.48889730527,7.196066378384234,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,13,9.875e-5,9.874512445947982e-5,0.9999012548755405,99513.29283092688,9.826452485962536,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,14,1.1702e-4,1.1701315356038519e-4,0.9998829868464396,99503.4663784409,11.643214391131131,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,15,1.7445e-4,1.7443478492588487e-4,0.9998255652150742,99491.82316404978,17.354834775505193,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,16,1.7805e-4,1.7803415050975086e-4,0.9998219658494902,99474.46832927428,17.709852466411462,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,17,2.5619e-4,2.561571875450614e-4,0.999743842812455,99456.75847680787,25.47656353376755,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,18,2.4521e-4,2.451799397134914e-4,0.9997548200602865,99431.2819132741,24.378555705131713,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,19,2.4618e-4,2.4614970143325054e-4,0.9997538502985668,99406.90335756897,24.468979581869593,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,20,2.2262e-4,2.2259522292573613e-4,0.9997774047770742,99382.43437798711,22.122055135270383,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,21,3.0852e-4,3.084724150452551e-4,0.9996915275849547,99360.31232285182,30.649915501880926,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,22,2.9356e-4,2.9351691758683666e-4,0.9997064830824132,99329.66240734996,29.154936334746445,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,23,3.0575e-4,3.057032656132694e-4,0.9996942967343867,99300.5074710152,30.3564894109442,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,24,3.838e-4,3.8372636291095745e-4,0.999616273637089,99270.15098160425,38.09257398179261,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,25,3.6637e-4,3.6630289880348264e-4,0.9996336971011965,99232.05840762246,36.34899064894861,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,26,3.5696e-4,3.568963011481711e-4,0.9996431036988518,99195.7094169735,35.40258178068665,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,27,3.4183e-4,3.417715861093601e-4,0.9996582284138906,99160.30683519282,33.89017534615467,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,28,4.1902e-4,4.189322295085957e-4,0.9995810677704914,99126.41665984667,41.52725073450757,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,29,3.916e-4,3.9152333973008083e-4,0.99960847666027,99084.88940911215,38.794046818241306,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,30,4.8837e-4,4.8825077648414426e-4,0.9995117492235158,99046.09536229391,48.3593329683626,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,31,4.6532e-4,4.652117638310271e-4,0.9995347882361689,98997.73602932556,46.05491139348097,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,32,5.1093e-4,5.107995086035347e-4,0.9994892004913964,98951.68111793206,50.54447009053336,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,33,5.2233e-4,5.221936213028925e-4,0.9994778063786971,98901.13664784153,51.64554269710858,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,34,5.0068e-4,5.005546911386204e-4,0.9994994453088614,98849.49110514442,49.47957648934536,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,35,5.9006e-4,5.898859659434677e-4,0.9994101140340566,98800.01152865507,58.28074023580645,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,36,6.0017e-4,5.999899520152496e-4,0.9994000100479847,98741.73078841927,59.24404631764637,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,37,7.1044e-4,7.10187727115574e-4,0.9992898122728844,98682.48674210162,70.08309096548591,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,38,6.7613e-4,6.759015013589431e-4,0.999324098498641,98612.40365113613,66.65227168041703,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,39,7.2466e-4,7.243975290433018e-4,0.9992756024709567,98545.75137945572,71.38629879699327,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,40,7.3394e-4,7.336707648394269e-4,0.9992663292351606,98474.36508065872,72.24776274580384,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,41,8.5373e-4,8.533657280385008e-4,0.9991466342719615,98402.11731791293,83.97299448553073,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,42,9.4661e-4,9.461621767109517e-4,0.999053837823289,98318.14432342738,93.02490944323554,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,43,9.202e-4,9.197768106894019e-4,0.9990802231893106,98225.11941398415,90.34518706418,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,44,9.9633e-4,9.958339104000256e-4,0.9990041660896,98134.77422691997,97.72593596461735,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,45,0.00112614,0.001125506261189512,0.9988744937388105,98037.04829095534,110.34131168000877,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,46,0.00132255,0.0013216760086973488,0.9986783239913026,97926.70697927535,129.42737922524344,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,47,0.00129318,0.0012923443830453667,0.9987076556169546,97797.2796000501,126.38776496824197,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,48,0.00143319,0.0014321637186400409,0.9985678362813599,97670.89183508186,139.88070765342005,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,49,0.00166961,0.00166821736380361,0.9983317826361964,97531.01112742843,162.7029262720992,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,50,0.00179682,0.0017952071679282614,0.9982047928320718,97368.30820115632,174.79628481176394,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,51,0.00204137,0.0020392885287879936,0.997960711471212,97193.51191634456,198.20561392362063,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,52,0.00205678,0.0020546670010028385,0.9979453329989971,96995.30630242094,199.29305511174695,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,53,0.00241523,0.002412316849987203,0.9975876831500128,96796.0132473092,233.50265376806848,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,54,0.00262375,0.00262031247756849,0.9973796875224316,96562.51059354113,253.0239513735953,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,55,0.00278132,0.0027774575009517264,0.9972225424990483,96309.48664216754,267.4955060870983,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,56,0.00302092,0.003016363902979106,0.9969836360970209,96041.99113608044,289.69759523311234,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,57,0.00344379,0.003437870348236723,0.9965621296517633,95752.29354084733,329.18397073973773,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,58,0.00374279,0.0037357988447209835,0.996264201155279,95423.10957010758,356.48154249169176,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,59,0.004251,0.004241983663722757,0.9957580163362773,95066.6280276159,403.2710830583546,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,60,0.00462143,0.0046107758111714895,0.9953892241888285,94663.35694455754,436.4715164042585,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,61,0.00480721,0.00479568307218927,0.9952043169278108,94226.88542815328,451.88227939291255,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,62,0.00531391,0.005299828593918246,0.9947001714060818,93775.00314876037,496.9914430825737,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,63,0.0057565,0.005739978905714627,0.9942600210942854,93278.0117056778,535.4138195575927,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,64,0.00591903,0.005901564232131543,0.9940984357678685,92742.5978861202,547.3263984796854,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,65,0.00651341,0.006492266602893025,0.993507733397107,92195.27148764052,598.556282023864,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,66,0.007288,0.007261538952058698,0.9927384610479413,91596.71520561667,665.1331153462127,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,67,0.00772736,0.007697618863947742,0.9923023811360523,90931.58209027044,699.9566616266784,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,68,0.00842794,0.008392573945172264,0.9916074260548278,90231.62542864378,757.2755886029788,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,69,0.00977022,0.009722723426561669,0.9902772765734383,89474.3498400408,869.9343572661389,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,70,0.01022447,0.010172465963465264,0.9898275340365348,88604.41548277465,901.3254007112598,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,71,0.01178517,0.011716131698097763,0.9882838683019023,87703.09008206341,1027.5409537315868,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,72,0.0134482,0.013358376937633658,0.9866416230623664,86675.54912833183,1157.844656532641,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,73,0.01376705,0.013672932030544448,0.9863270679694556,85517.70447179918,1169.2777606510972,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,74,0.01559422,0.015473570865866046,0.9845264291341339,84348.42671114809,1305.1713581392585,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,75,0.01722491,0.017077827975066996,0.982922172024933,83043.25535300883,1418.1984294082463,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,76,0.01913801,0.018956614065226775,0.9810433859347732,81625.05692360058,1547.334702152863,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,77,0.02131374,0.02108899729737156,0.9789110027026284,80077.72222144772,1688.7588675077816,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,78,0.0243215,0.024029285861954238,0.9759707141380458,78388.96335393994,1883.6308088540777,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,79,0.02755888,0.027184295629431983,0.972815704370568,76505.33254508585,2079.7435771336177,"United Nations, World Population Prospects 2024"
Canada,124,America,Northern America,2023,female,80,0.03020967,0.02976014787674615,0.9702398521232538,74425.58896795224,2214.9165335001853,"United Nations, World Population Prospects 2024"
